x,y_ref,y_taylor,abs_err,rel_err,orden
-6.704,0.00122449685843268,5.10112503466667,5.09990053780823,4164.89475059655,3
-6.688,0.00124422181025383,5.06028859733333,5.05904437552308,4066.03093904213,3
-6.672,0.00126426410158195,5.019666176,5.01840191189842,3969.42530094699,3
-6.656,0.00128462882478561,4.97925725866667,4.97797262984188,3875.02797212468,3
-6.64,0.00130532115352677,4.93906133333333,4.93775601217981,3782.79015768554,3
-6.624,0.00132634634404482,4.899077888,4.89775154165596,3692.66410967725,3
-6.608,0.00134770973646033,4.85930641066667,4.85795870093021,3604.60310518296,3
-6.592,0.00136941675609897,4.81974638933333,4.81837697257723,3518.56142486767,3
-6.576,0.00139147291483586,4.780397312,4.77900583908516,3434.49433196398,3
-6.56,0.00141388381246065,4.74125866666667,4.73984478285421,3352.3580516883,3
-6.544,0.00143665513806353,4.70232994133333,4.70089328619527,3272.10975107888,3
-6.528,0.00145979267144271,4.663610624,4.66215083132856,3193.70751924722,3
-6.512,0.00148330228453337,4.62510020266667,4.62361690038213,3117.11034803446,3
-6.496,0.00150718994285874,4.58679816533333,4.58529097539047,3042.27811306477,3
-6.48,0.00153146170700328,4.548704,4.547172538293,2969.17155518747,3
-6.464,0.00155612373410862,4.51081719466667,4.50926107093256,2897.75226230038,3
-6.448,0.00158118227939224,4.47313723733333,4.47155605505394,2827.98265154646,3
-6.432,0.00160664369768958,4.435663616,4.43405697230231,2759.82595187636,3
-6.416,0.00163251444501962,4.39839581866667,4.39676330422165,2693.24618696945,3
-6.4,0.00165880108017442,4.36133333333333,4.35967453225316,2628.20815850611,3
-6.384,0.00168551026633293,4.324475648,4.32279013773367,2564.67742978422,3
-6.368,0.00171264877269944,4.28782225066667,4.28610960189397,2502.6203096729,3
-6.352,0.00174022347616692,4.25137262933333,4.24963240585717,2442.0038368966,3
-6.336,0.00176824136300584,4.215126272,4.21335803063699,2382.79576464307,3
-6.32,0.00179670953057844,4.17908266666667,4.17728595713609,2324.96454548846,3
-6.304,0.00182563518907933,4.14324130133333,4.14141566614425,2268.47931663323,3
-6.288,0.00185502566330223,4.107601664,4.1057466383367,2213.30988544268,3
-6.272,0.00188488839443373,4.07216324266667,4.07027835427223,2159.42671528573,3
-6.256,0.00191523094187408,4.03692552533333,4.03501029439146,2106.80091166612,3
-6.24,0.00194606098508556,4.001888,3.99994193901491,2055.40420863998,3
-6.224,0.00197738632546883,3.96705015466667,3.9650727683412,2005.20895551409,3
-6.208,0.00200921488826756,3.93241147733333,3.93040226244507,1956.18810381902,3
-6.192,0.00204155472450179,3.897971456,3.8959299012755,1908.31519455166,3
-6.176,0.00207441401293042,3.86372957866667,3.86165516465374,1861.56434568168,3
-6.16,0.00210780106204325,3.82968533333333,3.82757753227129,1815.91023991654,3
-6.144,0.00214172431208287,3.795838208,3.79369648368792,1771.32811271982,3
-6.128,0.00217619233709701,3.76218769066667,3.76001149832957,1727.7937405778,3
-6.112,0.00221121384702152,3.72873326933333,3.72652205548631,1685.28342950904,3
-6.096,0.0022467976897947,3.695474432,3.69322763431021,1643.77400381236,3
-6.08,0.00228295285350306,3.66241066666667,3.66012771381316,1603.24279504805,3
-6.064,0.00231968846855925,3.62954146133333,3.62722177286477,1563.66763124776,3
-6.048,0.00235701380991239,3.596866304,3.59450929019009,1525.02682634842,3
-6.032,0.00239493829929137,3.56438468266667,3.56198974436738,1487.29916984555,3
-6.016,0.00243347150748147,3.53209608533333,3.52966261382585,1450.46391666155,3
-6,0.00247262315663477,3.5,3.49752737684337,1414.50077722457,3
-5.984,0.00251240312261488,3.46809591466667,3.46558351154405,1379.38990775378,3
-5.968,0.0025528214373763,3.43638331733333,3.43383049589596,1345.11190074662,3
-5.952,0.00259388829137901,3.404861696,3.40226780770862,1311.64777566417,3
-5.936,0.00263561403603871,3.37353053866667,3.37089492463063,1278.9789698104,3
-5.92,0.00267800918621312,3.34238933333333,3.33971132414712,1247.08732940147,3
-5.904,0.00272108442272487,3.311437568,3.30871648357728,1215.95510082115,3
-5.888,0.00276485059492153,3.28067473066667,3.27790988007174,1185.56492205857,3
-5.872,0.00280931872327303,3.25010030933333,3.24729099061006,1155.89981432465,3
-5.856,0.00285450000200729,3.219713792,3.21685929199799,1126.94317384337,3
-5.84,0.0029004058017842,3.18951466666667,3.18661426086488,1098.67876381457,3
-5.824,0.00294704767240874,3.15950242133333,3.15655537366092,1071.09070654461,3
-5.808,0.00299443734558355,3.129676544,3.12668210665442,1044.16347574142,3
-5.792,0.00304258673770151,3.10003652266667,3.09699393592897,1017.88188897075,3
-5.776,0.00309150795267887,3.07058184533333,3.06749033738065,992.231100270207,3
-5.76,0.00314121328482943,3.041312,3.03817078671517,967.196592917806,3
-5.744,0.00319171522178015,3.01222647466667,3.00903475944489,942.764172352014,3
-5.728,0.00324302644742898,2.98332475733333,2.9800817308859,918.919959240069,3
-5.712,0.00329515984494516,2.954606336,2.95131117615505,895.650382691578,3
-5.696,0.00334812849981266,2.92607069866667,2.92272257016685,872.94217361442,3
-5.68,0.00340194570291726,2.89771733333333,2.89431538763042,850.782358210026,3
-5.664,0.00345662495367779,2.869545728,2.86608910304632,829.158251605182,3
-5.648,0.00351217996322207,2.84155537066667,2.83804319070344,808.057451617549,3
-5.632,0.00356862465760807,2.81374574933333,2.81017712467573,787.467832652172,3
-5.616,0.00362597318109088,2.786116352,2.78249037881891,767.377539726257,3
-5.6,0.00368423989943599,2.75866666666667,2.75498242676723,747.774982619613,3
-5.584,0.00374343940327938,2.73139618133333,2.72765274193005,728.648830148162,3
-5.568,0.00380358651153512,2.704304384,2.70050079748846,709.988004557979,3
-5.552,0.00386469627485087,2.67739076266667,2.67352606639182,691.781676037397,3
-5.536,0.00392678397911187,2.65065480533333,2.64672802135422,674.019257344744,3
-5.52,0.0039898651489941,2.624096,2.62010613485101,656.690398549327,3
-5.504,0.00405395555156697,2.59771383466667,2.5936598791151,639.78498188333,3
-5.488,0.00411907119994624,2.57150779733333,2.56738872613339,623.293116702352,3
-5.472,0.00418522835699768,2.545477376,2.541292147643,607.20513455233,3
-5.456,0.00425244353909205,2.51962205866667,2.51536961512757,591.511584340668,3
-5.44,0.00432073351991192,2.49394133333333,2.48962059981342,576.203227609412,3
-5.424,0.00439011533431094,2.468434688,2.46404457266569,561.27103390837,3
-5.408,0.00446060628222613,2.44310161066667,2.43864100438444,546.706176266111,3
-5.392,0.00453222393264365,2.41794158933333,2.41340936540069,532.50002675683,3
-5.376,0.00460498612761882,2.392954112,2.38834912587238,518.644152161076,3
-5.36,0.0046789109863507,2.36813866666667,2.36345975568032,505.130309718435,3
-5.344,0.00475401690931201,2.34349474133333,2.33874072442402,491.950442970233,3
-5.328,0.00483032258243482,2.319021824,2.31419150141757,479.096677690427,3
-5.312,0.00490784698135265,2.29471940266667,2.28981155568531,466.561317902829,3
-5.296,0.00498660937569948,2.27058696533333,2.26560035595763,454.336841982903,3
-5.28,0.00506662933346625,2.246624,2.24155737066653,442.415898842359,3
-5.264,0.00514792672541549,2.22282999466667,2.21768206794125,430.791304194848,3
-5.248,0.00523052172955442,2.19920443733333,2.19397391560378,419.456036901061,3
-5.232,0.00531443483566736,2.175746816,2.17043238116433,408.403235391592,3
-5.216,0.00539968684990773,2.15245661866667,2.14705693181676,397.626194165954,3
-5.2,0.0054862988994504,2.12933333333333,2.12384703443388,387.118360366155,3
-5.184,0.00557429243720477,2.106376448,2.10080215556279,376.873330423304,3
-5.168,0.00566368924658918,2.08358545066667,2.07792176142008,366.884846775705,3
-5.152,0.00575451144636727,2.06095982933333,2.05520531788697,357.146794656979,3
-5.136,0.00584678149554661,2.038499072,2.03265229050445,347.653198952738,3
-5.12,0.00594052219834037,2.01620266666667,2.01026214446833,338.398221124389,3
-5.104,0.0060357567091923,1.99407010133333,1.98803434462414,329.376156198678,3
-5.088,0.00613250853786573,1.972100864,1.96596835546213,320.581429821595,3
-5.072,0.00623080155459699,1.95029444266667,1.94406364111207,312.008595375304,3
-5.056,0.00633065999531372,1.92865032533333,1.92231966533802,303.652331156786,3
-5.04,0.00643210846691863,1.907168,1.90073589153308,295.507437616898,3
-5.024,0.00653517195263919,1.88584695466667,1.87931178271403,287.568834658601,3
-5.008,0.00663987581744356,1.86468667733333,1.85804680151589,279.831558993111,3
-4.992,0.00674624581352342,1.843686656,1.83694041018648,272.29076155277,3
-4.976,0.00685430808584406,1.82284637866667,1.81599207058082,264.941704959443,3
-4.96,0.00696408917776209,1.80216533333333,1.79520124415557,257.779761047296,3
-4.944,0.00707561603671129,1.781643008,1.77456739196329,250.800408438796,3
-4.928,0.00718891601995701,1.76127889066667,1.75408997464671,243.99923017284,3
-4.912,0.00730401690041936,1.74107246933333,1.73376845243291,237.371911383909,3
-4.896,0.00742094687256582,1.721023232,1.71360228512743,230.914237031177,3
-4.88,0.00753973455837339,1.70113066666667,1.69359093210829,224.622089676545,3
-4.864,0.00766040901336077,1.68139426133333,1.67373385231997,218.491447310549,3
-4.848,0.00778299973269081,1.661813504,1.65403050426731,212.518381225161,3
-4.832,0.00790753665734365,1.64238788266667,1.63448034600932,206.699053932478,3
-4.816,0.00803405018036071,1.62311688533333,1.61508283515297,201.029717128361,3
-4.8,0.0081625711531599,1.604,1.59583742884684,195.506709700051,3
-4.784,0.00829313089192221,1.58503671466667,1.57674358377474,190.126455776858,3
-4.768,0.00842576118405001,1.56622651733333,1.55780075614928,184.885462823015,3
-4.752,0.00856049429469718,1.547568896,1.5390084017053,179.780319771797,3
-4.736,0.00869736297337124,1.52906333866667,1.5203659756933,174.807695200052,3
-4.72,0.00883640046060772,1.51070933333333,1.50187293287273,169.964335542284,3
-4.704,0.0089776404947168,1.492506368,1.48352872750528,165.24706334346,3
-4.688,0.00912111731860236,1.47445393066667,1.46533281334806,160.652775549717,3
-4.672,0.0092668656866535,1.45655150933333,1.44728464364668,156.178441836177,3
-4.656,0.00941492087170856,1.438798592,1.42938367112829,151.821102971086,3
-4.64,0.00956531867209168,1.42119466666667,1.41162934799457,147.577869215505,3
-4.624,0.00971809541872177,1.40373922133333,1.39402112591461,143.44591875781,3
-4.608,0.00987328798229399,1.386431744,1.37655845601771,139.422496182257,3
-4.592,0.0100309337805335,1.36927172266667,1.35924078888613,135.504910970895,3
-4.576,0.0101910707855211,1.35225864533333,1.34206757454781,131.690536038131,3
-4.56,0.0103537375310917,1.335392,1.32503826246891,127.976806297232,3
-4.544,0.0105189731203035,1.31867127466667,1.30815230154636,124.361217258118,3
-4.528,0.0106868172329792,1.30209595733333,1.29140914010035,120.841323655757,3
-4.512,0.0108573101333186,1.285665536,1.27480822586668,117.414738108529,3
-4.496,0.0110304926775819,1.26937949866667,1.25834900598908,114.079129805918,3
-4.48,0.0112064063218429,1.25323733333333,1.24203092701149,110.832223224906,3
-4.464,0.0113850931298131,1.237238528,1.22585343487019,107.671796874472,3
-4.448,0.011566595780735,1.22138257066667,1.20981597488593,104.595682067577,3
-4.432,0.0117509575773434,1.20566894933333,1.19391799175599,101.601761720078,3
-4.416,0.0119382224538966,1.190097152,1.1781589295461,98.6879691759767,3
-4.4,0.0121284349842742,1.17466666666667,1.16253823168239,95.8522870584492,3
-4.384,0.0123216403901419,1.15937698133333,1.14705534094319,93.0927461461147,3
-4.368,0.0125178845491825,1.144227584,1.13170969945082,90.407424273994,3
-4.352,0.0127172140033927,1.12921796266667,1.11650074866327,87.7944452586406,3
-4.336,0.0129196759674431,1.11434760533333,1.10142792936589,85.2519778469237,3
-4.32,0.0131253183371028,1.099616,1.0864906816629,82.7782346879613,3
-4.304,0.0133341896977253,1.08502263466667,1.07168844496894,80.3714713277076,3
-4.288,0.0135463393327959,1.07056699733333,1.05702065800054,78.0299852257114,3
-4.272,0.0137618172325392,1.056248576,1.04248675876746,75.7521147935713,3
-4.256,0.013980674102585,1.04206685866667,1.02808618456408,73.5362384546243,3
-4.24,0.0142029613726911,1.02802133333333,1.01381837196064,71.3807737244129,3
-4.224,0.0144287312055228,1.014111488,0.999682756794477,69.2841763114858,3
-4.208,0.0146580365054855,1.00033681066667,0.985678774161181,67.244939238097,3
-4.192,0.0148909309276109,0.986696789333333,0.971805858405722,65.261591980377,3
-4.176,0.0151274688864934,0.973190912,0.958063443113507,63.3326996275574,3
-4.16,0.0153677055652755,0.959818666666667,0.944450961101391,61.4568620598411,3
-4.144,0.015611696924681,0.946579541333333,0.930967844408652,59.6327131445178,3
-4.128,0.0158594997120922,0.933473024,0.917613524287908,57.8589199499318,3
-4.112,0.0161111714706709,0.920498602666667,0.904387431195996,56.1341819769198,3
-4.096,0.0163667705485197,0.907655765333333,0.891288994784814,54.4572304073407,3
-4.08,0.0166263561078816,0.894944,0.878317643892118,52.826827369333,3
-4.064,0.0168899881343757,0.882362794666667,0.865472806532291,51.2417652189358,3
-4.048,0.0171577274462655,0.869911637333333,0.852753909887068,49.7008658377234,3
-4.032,0.0174296357037587,0.857590016,0.840160380296241,48.2029799461076,3
-4.016,0.0177057754183337,0.845397418666667,0.827691643248333,46.7469864319689,3
-4,0.0179862099620916,0.833333333333333,0.815347123371242,45.3317916942869,3
-3.984,0.0182710035771292,0.821397248,0.803126244422871,43.956329001445,3
-3.968,0.0185602213849311,0.809588650666667,0.791028429281736,42.6195578638931,3
-3.952,0.0188539293957756,0.797907029333333,0.779053099937558,41.3204634208566,3
-3.936,0.0191521945181534,0.786351872,0.767199677481847,40.0580558407893,3
-3.92,0.019455084568193,0.774922666666667,0.755467582098474,38.8313697352712,3
-3.904,0.0197626682790909,0.763618901333333,0.743856233054242,37.639463586061,3
-3.888,0.0200750153105405,0.752440064,0.732365048689459,36.4814191850168,3
-3.872,0.0203921962581585,0.741385642666667,0.720993446408508,35.3563410866082,3
-3.856,0.0207142826629012,0.730455125333333,0.709740842670432,34.2633560727431,3
-3.84,0.0210413470204683,0.719648,0.698606652979532,33.2016126296454,3
-3.824,0.0213734627906896,0.708963754666667,0.687590291875977,32.1702804365184,3
-3.808,0.0217107044068883,0.698401877333333,0.676691172926445,31.1685498657403,3
-3.792,0.022053147285217,0.687961856,0.665908708714783,30.1956314943384,3
-3.776,0.0224008678339612,0.677643178666667,0.655242310832705,29.2507556264992,3
-3.76,0.022753943462804,0.667445333333333,0.644691389870529,28.3331718268708,3
-3.744,0.0231124525920476,0.657367808,0.634255355407952,27.4421484644249,3
-3.728,0.0234764746617849,0.647410090666667,0.623933616004882,26.5769722666463,3
-3.712,0.023846090141015,0.637571669333333,0.613725579192318,25.7369478838259,3
-3.696,0.0242213805366979,0.627852032,0.603630651463302,24.9213974632346,3
-3.68,0.0246024284027394,0.618250666666667,0.593648238263927,24.1296602329641,3
-3.664,0.0249893173489024,0.608767061333333,0.583777743984431,23.3610920952217,3
-3.648,0.025382132049635,0.599400704,0.574018571950365,22.6150652288731,3
-3.632,0.0257809582528107,0.590151082666667,0.564370124413856,21.890967701029,3
-3.616,0.0261858827883713,0.581017685333333,0.554831802544962,21.1882030874802,3
-3.6,0.0265969935768659,0.572,0.545403006423134,20.5061901017838,3
-3.584,0.0270143796378784,0.563097514666667,0.536083135028788,19.844362232813,3
-3.568,0.0274381310983349,0.554309717333333,0.526871586234999,19.2021673905834,3
-3.552,0.0278683392006816,0.545636096,0.517767756799318,18.5790675601743,3
-3.536,0.0283050963109276,0.537076138666667,0.508771042355739,17.9745384635671,3
-3.52,0.02874849592654,0.528629333333333,0.499880837406793,17.3880692292258,3
-3.504,0.0291986326841847,0.520295168,0.491096535315815,16.8191620692504,3
-3.488,0.0296556023673028,0.512073130666667,0.482417528299364,16.2673319639347,3
-3.472,0.030119501913512,0.503962709333333,0.473843207419821,15.7321063535665,3
-3.456,0.0305904294218239,0.495963392,0.465372962578176,15.2130248373097,3
-3.44,0.0310684841596674,0.488074666666667,0.457006182506999,14.7096388790116,3
-3.424,0.0315537665697056,0.480296021333333,0.448742254763628,14.2215115197835,3
-3.408,0.0320463782764372,0.472626944,0.440580565723563,13.7482170972034,3
-3.392,0.0325464220925706,0.465066922666667,0.432520500574096,13.289340970995,3
-3.376,0.0330540020251586,0.457615445333333,0.424561443308175,12.8444792550393,3
-3.36,0.0335692232814825,0.450272,0.416702776718517,12.4132385555784,3
-3.344,0.0340921922746735,0.443036074666667,0.408943882391993,11.9952357154747,3
-3.328,0.034623016629058,0.435907157333333,0.401284140704275,11.5900975643899,3
-3.312,0.0351618051852152,0.428884736,0.393722930814785,11.1974606747533,3
-3.296,0.0357086680047329,0.421968298666667,0.386259630661934,10.8169711233905,3
-3.28,0.0362637163746483,0.415157333333333,0.378893616958685,10.4482842586858,3
-3.264,0.0368270628115606,0.408451328,0.371624265188439,10.0910644731564,3
-3.248,0.0373988210653996,0.401849770666667,0.364450949601267,9.74498498131661,3
-3.232,0.037979106122838,0.395352149333333,0.357373043210495,9.40972760271458,3
-3.216,0.0385680342103302,0.388957952,0.35038991778967,9.08498255002636,3
-3.2,0.0391657227967644,0.382666666666667,0.343500943869902,8.77044822209385,3
-3.184,0.0397722905957109,0.376477781333333,0.336705490737622,8.46583100179634,3
-3.168,0.040387857567252,0.370390784,0.330002926432748,8.1708450586477,3
-3.152,0.0410125449193756,0.364405162666667,0.323392617747291,7.88521215601304,3
-3.136,0.0416464751089174,0.358520405333333,0.316873930224416,7.60866146284171,3
-3.12,0.0422897718420338,0.352736,0.310446228157966,7.34092936981512,3
-3.104,0.0429425600741884,0.347051434666667,0.304108874592478,7.08175930981044,3
-3.088,0.0436049660096343,0.341466197333333,0.297861231323699,6.83090158258324,3
-3.072,0.0442771171003736,0.335979776,0.291702658899626,6.58811318357412,3
-3.056,0.0449591420445771,0.330591658666667,0.28563251662209,6.3531576367468,3
-3.04,0.0456511707844437,0.325301333333333,0.27965016254889,6.12580483136665,3
-3.024,0.0463533345034808,0.320108288,0.273754953496519,5.90583086263108,3
-3.008,0.0470657656231869,0.315012010666667,0.26794624504348,5.69301787606481,3
-2.992,0.0477885977991158,0.310011989333333,0.262223391534218,5.4871539155951,3
-2.976,0.0485219659163019,0.305107712,0.256585746083698,5.28803277522383,3
-2.96,0.0492660060840267,0.300298666666667,0.25103266058264,5.09545385421514,3
-2.944,0.0500208556299052,0.295584341333333,0.245563485703428,4.90922201571892,3
-2.928,0.0507866530932709,0.290964224,0.240177570906729,4.72914744875268,3
-2.912,0.0515635382178374,0.286437802666667,0.234874264448829,4.55504553346533,3
-2.896,0.0523516519436158,0.282004565333333,0.229652913389718,4.38673670960871,3
-2.88,0.0531511363980637,0.277664,0.224512863601936,4.22404634814384,3
-2.864,0.0539621348864457,0.273415594666667,0.219453459780221,4.06680462591082,3
-2.848,0.0547847918813796,0.269258837333333,0.214474045451954,3.91484640329262,3
-2.832,0.0556192530115482,0.265193216,0.209573962988452,3.76801110480463,3
-2.816,0.0564656650495501,0.261218218666667,0.204752553617117,3.62614260254335,3
-2.8,0.0573241758988687,0.257333333333333,0.200009157434465,3.48908910242898,3
-2.784,0.0581949345799327,0.253538048,0.195343113420067,3.35670303317821,3
-2.768,0.0590780912152455,0.249831850666667,0.190753759451421,3.22884093794479,3
-2.752,0.0599737970135593,0.246214229333333,0.186240432319774,3.1053633685669,3
-2.736,0.0608822042530667,0.242684672,0.181802467746933,2.98613478236172,3
-2.72,0.0618034662635886,0.239242666666667,0.177439200403078,2.87102344140876,3
-2.704,0.0627377374077291,0.235887701333333,0.173149963925604,2.759901314265,3
-2.688,0.0636851730609761,0.232619264,0.168934090939024,2.65264398005602,3
-2.672,0.0646459295907191,0.229436842666667,0.164790913075948,2.5491305348884,3
-2.656,0.0656201643341598,0.226339925333333,0.160719760999174,2.44924350053034,3
-2.64,0.0666080355750907,0.223328,0.156719964424909,2.35286873530793,3
-2.624,0.0676097025195136,0.220400554666667,0.152790852147153,2.2598953471664,3
-2.608,0.068625325270075,0.217557077333333,0.148931752063258,2.17021560884611,3
-2.592,0.0696550647992901,0.214797056,0.14514199120071,2.08372487512479,3
-2.576,0.0706990829215307,0.212119978666667,0.141420895745136,2.00032150207804,3
-2.56,0.0717575422637513,0.209525333333333,0.137767791069582,1.9199067683116,3
-2.544,0.0728306062349271,0.207012608,0.134182001765073,1.84238479811972,3
-2.528,0.0739184389941779,0.204581290666667,0.130662851672489,1.76766248652491,3
-2.512,0.0750212054175536,0.202230869333333,0.12720966391578,1.69564942615565,3
-2.496,0.0761390710634541,0.199960832,0.123821760936546,1.62625783591913,3
-2.48,0.0772722021366599,0.197770666666667,0.120498464530007,1.55940249142763,3
-2.464,0.078420765450947,0.195659861333333,0.117239095882386,1.49500065713743,3
-2.448,0.0795849283902631,0.193627904,0.114042975609737,1.43297202016066,3
-2.432,0.080764858868438,0.191674282666667,0.110909423798229,1.3732386257109,3
-2.416,0.0819607252874072,0.189798485333333,0.107837760045926,1.31572481414455,3
-2.4,0.0831726964939224,0.188,0.104827303506078,1.26035715956062,3
-2.384,0.084400941734727,0.186278314666667,0.10187737293194,1.2070644099226,3
-2.368,0.0856456306101734,0.184632917333333,0.09898728672316,1.15577742866665,3
-2.352,0.0869069330262599,0.183063296,0.0961563629737401,1.10642913776149,3
-2.336,0.0881850191450655,0.181568938666667,0.0933839195216012,1.05895446218573,3
-2.32,0.0894800593335614,0.180149333333333,0.0906692739997719,1.01329027578957,3
-2.304,0.0907922241107797,0.178803968,0.0880117438892204,0.969375348508186,3
